letter,xl1,yl1,zl1,xl2,yl2,zl2,xl3,yl3,zl3,xl4,yl4,zl4,xl5,yl5,zl5,xl6,yl6,zl6,xl7,yl7,zl7,xl8,yl8,zl8,xl9,yl9,zl9,xl10,yl10,zl10,xl11,yl11,zl11,xl12,yl12,zl12,xl13,yl13,zl13,xl14,yl14,zl14,xl15,yl15,zl15,xl16,yl16,zl16,xl17,yl17,zl17,xl18,yl18,zl18,xl19,yl19,zl19,xl20,yl20,zl20,xl21,yl21,zl21,xr1,yr1,zr1,xr2,yr2,zr2,xr3,yr3,zr3,xr4,yr4,zr4,xr5,yr5,zr5,xr6,yr6,zr6,xr7,yr7,zr7,xr8,yr8,zr8,xr9,yr9,zr9,xr10,yr10,zr10,xr11,yr11,zr11,xr12,yr12,zr12,xr13,yr13,zr13,xr14,yr14,zr14,xr15,yr15,zr15,xr16,yr16,zr16,xr17,yr17,zr17,xr18,yr18,zr18,xr19,yr19,zr19,xr20,yr20,zr20,xr21,yr21,zr21
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632333517,0.767286539,-0.0003688,0.404079467,0.724381149,-0.070133254,0.259506553,0.605919182,-0.049603853,0.224302262,0.491167188,-0.041102268,0.222772717,0.411031604,0.007008599,0.381728649,0.475329459,0.136891365,0.367724329,0.340805233,0.081938729,0.378021389,0.257851243,0.027211901,0.405639946,0.184270173,0.00325714,0.519175887,0.476344824,0.121808246,0.552401006,0.33119446,-0.010407154,0.512297571,0.37622723,-0.136185825,0.499801636,0.423578709,-0.164320797,0.655144215,0.497906238,0.084826395,0.702054381,0.407687813,-0.100313693,0.64107883,0.508175969,-0.164000332,0.611264884,0.567360878,-0.128018335,0.788965523,0.531273067,0.054574795,0.812586188,0.45317325,-0.103518687,0.754145861,0.519241393,-0.129640624,0.725882888,0.563447475,-0.086980149
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478956848,0.783359528,-0.000140244,0.398697823,0.761649668,-0.117011659,0.353261352,0.717949867,-0.217684999,0.367096722,0.695283771,-0.30565539,0.431606501,0.690490067,-0.361818641,0.443475783,0.594039083,-0.170172662,0.449871272,0.517078519,-0.259091884,0.450848639,0.479740262,-0.314391017,0.454586804,0.4530209,-0.352342397,0.513183832,0.616732895,-0.166846767,0.556896269,0.558258235,-0.297153771,0.508211434,0.611112475,-0.333053529,0.47700724,0.642946184,-0.327851355,0.564783871,0.655991554,-0.175506979,0.59007287,0.634436429,-0.302059025,0.533403933,0.676265478,-0.308738142,0.513168275,0.687213004,-0.287408024,0.600083947,0.703543842,-0.190513298,0.617358387,0.695447445,-0.283838034,0.571524858,0.71722275,-0.306055576,0.550164342,0.718941689,-0.305452406
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561852634,0.576990008,-0.000163121,0.43915692,0.557697654,-0.058569964,0.333906502,0.491670847,-0.103401311,0.326359183,0.428734541,-0.156418398,0.399336755,0.398908615,-0.18594943,0.424049318,0.389653146,0.027457412,0.399863839,0.319034308,-0.009394619,0.393917441,0.278458774,-0.037116632,0.391801149,0.244810134,-0.058221586,0.515053809,0.391919702,-0.008162072,0.515810907,0.306312293,-0.098221257,0.483597279,0.305720359,-0.180556983,0.468813688,0.326719552,-0.231193244,0.599212706,0.411717057,-0.054860692,0.579293191,0.359450489,-0.195965931,0.533779383,0.409105837,-0.263224155,0.526121736,0.44884932,-0.273848981,0.680066288,0.44251135,-0.098625101,0.649367809,0.411041439,-0.215412989,0.609112203,0.449601173,-0.251977593,0.601830602,0.4772425,-0.259419352
B,0.610731363,0.922722816,-0.000223803,0.816037774,0.833944321,-0.178910777,0.930381477,0.69868052,-0.276501566,0.886167645,0.594703257,-0.363160312,0.724898338,0.607080579,-0.389006555,0.625661552,0.562867761,0.108808197,0.560376048,0.437940925,0.038117599,0.507009208,0.379550189,-0.026348405,0.468991965,0.3376652,-0.041670579,0.470057905,0.61052537,0.121229947,0.314638942,0.490929216,-0.107445903,0.355782807,0.52188611,-0.256278068,0.423241198,0.560889244,-0.276203573,0.355256319,0.675121963,0.093587339,0.222750098,0.6002298,-0.172725111,0.353000879,0.673596919,-0.326085895,0.449142069,0.722788692,-0.326195091,0.261659861,0.755963922,0.060373925,0.163318723,0.698906898,-0.120325841,0.26442948,0.737834752,-0.219235599,0.338128388,0.765613556,-0.246061221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567977786,0.607705832,-0.000160738,0.413298309,0.599937081,-0.085651129,0.282297671,0.533120334,-0.153385118,0.28517887,0.45710668,-0.216939688,0.396735698,0.423420131,-0.248879775,0.371625334,0.390095323,0.005695086,0.341704488,0.299071103,-0.064207017,0.328771263,0.258782953,-0.12803705,0.33526504,0.242032424,-0.180065304,0.474534482,0.388419688,-0.022887826,0.470640302,0.306776822,-0.168476447,0.447412401,0.377804726,-0.235623688,0.441980511,0.431546837,-0.243340671,0.567122519,0.404003054,-0.068068191,0.557498515,0.349684715,-0.208285615,0.527767241,0.427959114,-0.245742694,0.527571559,0.46666491,-0.236067653,0.658006191,0.433878005,-0.121531434,0.648262799,0.394048244,-0.209964618,0.613376677,0.446274638,-0.23482801,0.608011305,0.472134858,-0.225136504
B,0.419797033,0.822461009,-0.000293695,0.566197097,0.750098109,-0.101547748,0.665922046,0.637949824,-0.17933321,0.686139703,0.534798682,-0.255918115,0.612280726,0.506442308,-0.303018063,0.563697875,0.476234823,-0.014575359,0.563840985,0.339716077,-0.102204077,0.567411423,0.260135144,-0.174835369,0.565357924,0.184051812,-0.216891855,0.464285463,0.489232183,-0.029956978,0.426310688,0.367304951,-0.216959536,0.46107024,0.447142631,-0.288100839,0.474943876,0.483763933,-0.283176184,0.373736084,0.520932257,-0.068327323,0.329247504,0.425730228,-0.234975949,0.37492305,0.504177511,-0.264483869,0.38315177,0.530999601,-0.224503472,0.28813231,0.569462478,-0.109367155,0.255453706,0.488073647,-0.222342849,0.29385215,0.536842823,-0.242874265,0.30374974,0.560405791,-0.227345064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376702368,0.734107792,-0.000285344,0.287418544,0.686790764,0.022450469,0.236679688,0.635593116,-0.023894286,0.237800643,0.595544934,-0.101474591,0.287226111,0.589691341,-0.175379947,0.340059876,0.556579649,0.038536612,0.360092491,0.486876428,-0.009372801,0.359181404,0.457064718,-0.028905082,0.362589002,0.436070651,-0.02899264,0.40674147,0.567956984,-0.023785919,0.364276499,0.508555949,-0.111426465,0.312153935,0.530673981,-0.15575172,0.300849497,0.553934753,-0.159230098,0.453947276,0.587885916,-0.088550359,0.3657507,0.572195947,-0.166794732,0.331545502,0.611151516,-0.155754253,0.351327896,0.6296857,-0.127450302,0.489130497,0.615343034,-0.15131925,0.409540534,0.598128438,-0.184067726,0.381756246,0.62552917,-0.164899051,0.402946532,0.641414762,-0.138025925
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412149191,0.695863843,-0.000189624,0.328786343,0.659802198,-0.054132726,0.292087018,0.60411489,-0.089486882,0.354845285,0.564731121,-0.124239296,0.434567928,0.564653397,-0.134261161,0.352893293,0.529907525,0.005376143,0.358044237,0.469524622,-0.03647415,0.370040148,0.44596532,-0.077018656,0.386323512,0.443260491,-0.102094077,0.420314431,0.537315071,-0.01084645,0.442846894,0.471516997,-0.084608957,0.433274478,0.475434333,-0.147103518,0.423606694,0.498016745,-0.179349318,0.478526831,0.557839274,-0.036490936,0.492980182,0.535497069,-0.128715992,0.458626419,0.572439194,-0.168191686,0.440359652,0.593563437,-0.168610826,0.529667735,0.590218425,-0.065627679,0.545545697,0.565515399,-0.134098694,0.5109936,0.592524707,-0.152827114,0.492483348,0.608308911,-0.146816522
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36387074,0.692626476,-0.000296911,0.267025977,0.600645065,0.10279876,0.254032791,0.501670003,0.097269639,0.245215595,0.429387152,0.032125972,0.198973149,0.363013208,-0.036504496,0.383384645,0.411809146,0.178156808,0.442304134,0.296738625,0.183515921,0.438511163,0.226739451,0.167989865,0.437778026,0.170585543,0.135855302,0.450126857,0.424625218,0.056195885,0.495963067,0.278974563,-0.00688607,0.381007016,0.294881076,-0.082205787,0.322754562,0.345674545,-0.098684072,0.509498537,0.451713234,-0.074998669,0.523289502,0.327887148,-0.162803024,0.407474399,0.371946156,-0.211665958,0.37170893,0.435064286,-0.209168702,0.570832431,0.490408659,-0.189755335,0.588868439,0.382998794,-0.262246847,0.508092284,0.401312172,-0.275349408,0.473137528,0.452145487,-0.261209369
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594091833,0.735966325,-0.000239327,0.491603196,0.709077358,0.017272711,0.430070102,0.649223924,-0.008842294,0.413675249,0.60292989,-0.061037596,0.419897199,0.574114263,-0.106221721,0.496345758,0.551305532,0.089634955,0.498163193,0.477215379,0.106868662,0.49348402,0.43001771,0.110914335,0.499082774,0.392369688,0.106683806,0.55246371,0.549374878,0.035621718,0.560063958,0.458019376,0.016973637,0.516948402,0.449630797,-0.002163334,0.497260422,0.462123215,-0.003799545,0.60600549,0.564100742,-0.025524355,0.602758527,0.477250457,-0.076322727,0.549242079,0.508621275,-0.118767783,0.531158149,0.544561446,-0.128059402,0.658635139,0.586946964,-0.082606867,0.638195872,0.525537908,-0.128736019,0.597605228,0.549406469,-0.159059212,0.588895202,0.583063722,-0.172066584
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481124312,0.72885865,-0.000104393,0.334121376,0.689665079,-0.105226576,0.236633614,0.594984412,-0.162793204,0.239481062,0.515138209,-0.215788737,0.337498158,0.490738064,-0.240384519,0.406941503,0.479023844,-0.006873291,0.39482674,0.371305466,-0.09786012,0.408958316,0.294195235,-0.182378277,0.435709327,0.232096165,-0.240313485,0.513467312,0.495887309,-0.021621833,0.542828202,0.384112239,-0.170039728,0.509016752,0.415673375,-0.250339031,0.485543609,0.464737624,-0.257787615,0.609866798,0.529972374,-0.061109778,0.641635656,0.445165575,-0.224111632,0.586761475,0.505901277,-0.300088197,0.557039618,0.558663964,-0.295452714,0.699503124,0.576966047,-0.099219114,0.71709317,0.522371113,-0.243266463,0.669903398,0.561591744,-0.291478217,0.64087677,0.598943889,-0.290999651
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440315038,0.790030241,-0.000253702,0.325748622,0.758364797,0.011642266,0.285320938,0.660738528,-0.0503463,0.304580331,0.595749617,-0.150099948,0.378849864,0.568344355,-0.237741977,0.470732808,0.586687148,0.084495693,0.462302536,0.498609185,0.040794678,0.450859636,0.436977893,0.025360711,0.457307935,0.388851345,0.014017548,0.549990892,0.594689786,0.007405909,0.52475816,0.484036505,-0.051846173,0.428144485,0.476943731,-0.046174861,0.381806016,0.503401935,-0.014016529,0.600068986,0.621202052,-0.088011742,0.480670214,0.531735122,-0.192493528,0.393969953,0.586165249,-0.195003018,0.40089944,0.634442866,-0.167546064,0.604349315,0.652362227,-0.17538932,0.447092772,0.601146936,-0.250137568,0.388217747,0.644224823,-0.239487857,0.416005701,0.682073474,-0.226277933
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500383794,0.838771701,-0.000150799,0.279470384,0.792089224,-0.067003988,0.137167066,0.674964309,-0.146192938,0.125370324,0.557449281,-0.239512056,0.237198979,0.506956995,-0.301778287,0.289962709,0.442247868,0.093638822,0.274540722,0.292435616,0.02400725,0.259674817,0.20948194,-0.054402169,0.257141262,0.153734267,-0.106731072,0.414447844,0.446171492,0.053235009,0.418311685,0.264260381,-0.095784582,0.356641471,0.359789073,-0.197612703,0.34031117,0.452261537,-0.207584187,0.531248093,0.482651234,-0.01021463,0.539553344,0.334388852,-0.160801262,0.463690042,0.44139123,-0.255150408,0.452822298,0.513263822,-0.264634848,0.652472556,0.537309945,-0.071738981,0.640988588,0.445621043,-0.192653894,0.579770207,0.513661206,-0.25770247,0.571274221,0.562373519,-0.267966539
B,0.523160577,0.83076179,-0.000321724,0.660170257,0.751814961,-0.105925635,0.729559064,0.627792954,-0.166860476,0.691576719,0.52337724,-0.227261484,0.588636637,0.493513793,-0.263724864,0.574982405,0.503439784,0.018304192,0.558400929,0.382697701,-0.009581219,0.538952053,0.308699429,-0.051610351,0.517867267,0.247163475,-0.084340483,0.476100683,0.529256284,-0.001552757,0.407719046,0.406648546,-0.133832395,0.444953233,0.42534402,-0.227051929,0.478738815,0.467264742,-0.255133182,0.39349103,0.575187325,-0.040506668,0.316723108,0.467542678,-0.178209841,0.380953014,0.518787861,-0.271144867,0.419582993,0.5688169,-0.285464376,0.316507041,0.640314341,-0.087003335,0.271285892,0.574097395,-0.216324568,0.32797569,0.60729003,-0.288717002,0.359095365,0.639592171,-0.321523517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0.51782012,0.790511847,-0.000391382,0.675632119,0.71737361,0.055567726,0.734127223,0.56836319,0.060094044,0.73559761,0.460797906,0.01213997,0.731158018,0.381278843,-0.020617366,0.594792068,0.421849459,0.18446739,0.612575293,0.291789383,0.174936011,0.638463855,0.202880576,0.149345249,0.644254446,0.129015625,0.112031527,0.499772549,0.418845922,0.074896745,0.514725447,0.254851848,-0.001525477,0.582813144,0.279319108,-0.043963425,0.612291217,0.328589857,-0.054063026,0.422133803,0.443773299,-0.050976463,0.538824022,0.339578688,-0.145750269,0.605108142,0.445335925,-0.127072752,0.58574301,0.506477356,-0.087952279,0.373627245,0.485205412,-0.175330982,0.519147694,0.425158828,-0.253171533,0.562206447,0.498998225,-0.222082719,0.520481825,0.542790413,-0.199951679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0.312791586,0.871526062,-0.000305678,0.497778863,0.812519014,-0.242017478,0.630037129,0.6753335,-0.407223165,0.619826376,0.544456601,-0.546664655,0.490844429,0.49259001,-0.651431799,0.46433717,0.446801722,-0.226631269,0.490823507,0.291627467,-0.384511262,0.493276834,0.186950028,-0.497463912,0.482330263,0.094113529,-0.554200113,0.315570682,0.479877979,-0.230483696,0.247574821,0.318587065,-0.551974893,0.293186843,0.432546765,-0.675467312,0.330034673,0.520826399,-0.68205595,0.185524702,0.540928781,-0.271236062,0.129956931,0.448394179,-0.599354386,0.226566643,0.573699474,-0.653156757,0.267295837,0.634525895,-0.597811699,0.068581492,0.62166667,-0.324848831,0.030100018,0.575207651,-0.551117241,0.116422415,0.650755942,-0.59492147,0.150680244,0.683185339,-0.577271879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0.456336081,0.807105064,-0.000261723,0.585817277,0.722778678,0.077817813,0.621288538,0.60160768,0.068033665,0.611818135,0.508827388,0.026269443,0.592920423,0.443223685,0.008402582,0.492959559,0.504653096,0.087138169,0.549331903,0.405287802,0.053117249,0.575564682,0.337623775,0.031924587,0.581099272,0.279797971,-0.00151113,0.422754169,0.515283465,-0.014409578,0.633854628,0.476975828,-0.082385451,0.659639359,0.561778784,-0.047068041,0.607786,0.603431165,-0.00187503,0.382502258,0.547477186,-0.128043815,0.611617625,0.538052022,-0.197117195,0.610837817,0.62845552,-0.132983431,0.543065131,0.65219754,-0.082606167,0.366000652,0.592974067,-0.236235425,0.562780678,0.601852655,-0.265954673,0.571531236,0.662427366,-0.20345889,0.507151902,0.675556123,-0.17212306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0.557247818,0.68342948,-0.000366486,0.615714014,0.580502093,-0.288148314,0.563407183,0.442537546,-0.427144915,0.427720189,0.340287745,-0.509255528,0.311866522,0.264202416,-0.588671505,0.628417313,0.272049278,-0.293783188,0.513272107,0.168064505,-0.494639397,0.414841712,0.179192886,-0.63193959,0.353276014,0.219942585,-0.713575542,0.521586657,0.305290788,-0.220119789,0.376044035,0.242472008,-0.497148633,0.353870869,0.348146975,-0.624068439,0.375775218,0.42190063,-0.653776467,0.439772606,0.360965848,-0.170467675,0.317294687,0.36856395,-0.429029375,0.361416817,0.500467956,-0.483294487,0.422763765,0.573169231,-0.461372823,0.387807548,0.419239938,-0.133824512,0.29981482,0.436159194,-0.35092774,0.347048104,0.531779528,-0.394500107,0.409539253,0.575158894,-0.385300368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0.290412307,0.668273211,-0.000308377,0.479232848,0.600723803,0.099390067,0.607706964,0.462458491,0.07110218,0.713473558,0.363272339,-0.011897238,0.827176571,0.297325969,-0.099908672,0.436481059,0.206877977,0.130330339,0.640248299,0.184854701,0.011008154,0.762346327,0.21548152,-0.069547266,0.867141962,0.247883394,-0.107096113,0.365200043,0.182105958,-0.011698282,0.635854602,0.176029518,-0.116279557,0.790810168,0.22436285,-0.188593552,0.911555052,0.278025448,-0.252148181,0.320627391,0.216638446,-0.157240078,0.598810911,0.317298502,-0.306972891,0.613940597,0.47711432,-0.297035038,0.600046933,0.580123603,-0.280681461,0.310499668,0.284960896,-0.299702376,0.525375187,0.349794507,-0.368632585,0.531725347,0.469656885,-0.303307861,0.510276854,0.550696552,-0.269414276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0.303036094,0.685324788,-0.000163294,0.402184963,0.64943248,-0.086705476,0.448630422,0.596431971,-0.162661359,0.426182836,0.545311093,-0.23830834,0.422390461,0.501560807,-0.325217366,0.458453298,0.513672292,-0.095272861,0.488797188,0.470681727,-0.204500094,0.481642783,0.452256322,-0.304940283,0.46488744,0.458296776,-0.373259276,0.372630686,0.502715647,-0.107437663,0.394665509,0.440564483,-0.223915979,0.401336849,0.434053242,-0.304480523,0.402751029,0.456231117,-0.362748235,0.289325744,0.509199262,-0.135131434,0.293937087,0.476255476,-0.267939359,0.313989937,0.536205232,-0.297248006,0.329885602,0.585473001,-0.30161947,0.205772653,0.530820072,-0.166770905,0.218398392,0.500397861,-0.281212986,0.248918056,0.546758473,-0.299691975,0.273349762,0.582244158,-0.304788351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28056097,0.578396738,-0.000164003,0.205706269,0.531741619,-0.176489145,0.224759683,0.471003711,-0.275530845,0.292505383,0.421561807,-0.350906223,0.332410991,0.383181363,-0.399279118,0.197735667,0.373847216,-0.153669611,0.246522784,0.314844757,-0.31130302,0.299034387,0.334624618,-0.42103979,0.320366323,0.35833624,-0.461996824,0.297383875,0.3735964,-0.109948605,0.364339322,0.323958606,-0.300357729,0.375192761,0.38435635,-0.392485917,0.356463939,0.417456061,-0.387921304,0.384028494,0.389067501,-0.088781998,0.460433722,0.353305101,-0.255521446,0.44336465,0.41412884,-0.299681008,0.406253278,0.449393094,-0.265259027,0.454994887,0.413050652,-0.078822814,0.522377729,0.37203598,-0.181784213,0.505205572,0.404493004,-0.217777655,0.469853967,0.430278897,-0.20670414
C,0.203474745,0.728922546,-0.000367377,0.377473354,0.715327203,0.079269446,0.515855134,0.651739001,0.07537926,0.627229452,0.591170967,0.021823477,0.754285455,0.55777961,-0.059628539,0.398575008,0.533589363,0.228247136,0.579712272,0.512676477,0.117862061,0.699928999,0.512667716,-0.003220245,0.803072572,0.517316937,-0.078098282,0.340619951,0.501792192,0.115081087,0.576013923,0.486223757,-0.020313334,0.703339815,0.513072312,-0.130721331,0.801864207,0.542441368,-0.188302681,0.276028067,0.494297534,-0.010146124,0.496801823,0.531043172,-0.16810523,0.448816359,0.615045786,-0.178753614,0.386167735,0.658195734,-0.148083851,0.230787814,0.50184685,-0.130504191,0.413882315,0.525344968,-0.234240979,0.374206752,0.589209616,-0.196547836,0.311875045,0.625413299,-0.15850991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0.180853784,0.555280924,-0.000232733,0.326396167,0.517381907,0.03200848,0.430599093,0.441403896,-0.020663716,0.51309067,0.386804014,-0.107730463,0.628660083,0.356783777,-0.218421459,0.251036495,0.314811766,0.062755339,0.435902238,0.306695282,-0.072477587,0.551561773,0.316370577,-0.178319559,0.638008118,0.329068273,-0.243359849,0.176234633,0.3024185,-0.040308766,0.415608346,0.294984996,-0.167436436,0.50572747,0.347199321,-0.199733734,0.552143216,0.38050878,-0.208593026,0.12137264,0.319492459,-0.156309769,0.359001011,0.337741375,-0.302371621,0.364351451,0.413526744,-0.259264857,0.322793841,0.447325945,-0.206828579,0.095649809,0.353193879,-0.276277155,0.297126383,0.360038042,-0.356310636,0.321376234,0.414500386,-0.291148365,0.291996092,0.444602221,-0.257329881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598549128,0.645198822,-0.000131509,0.52034694,0.607232213,-0.053848013,0.472010702,0.551951647,-0.119784132,0.445100129,0.515380442,-0.188308179,0.416475296,0.484121352,-0.258214027,0.573191285,0.469526738,-0.072129734,0.493997782,0.450799137,-0.172840416,0.437583089,0.450193286,-0.238367289,0.388402075,0.451306701,-0.278578997,0.637435079,0.472388804,-0.106895,0.540669501,0.462176681,-0.210729524,0.478435814,0.476350039,-0.25785771,0.431641877,0.484491169,-0.28423968,0.687185109,0.492334723,-0.151351944,0.575695038,0.515712619,-0.24396719,0.567224026,0.56696558,-0.197266564,0.582766116,0.591932356,-0.15470098,0.728218019,0.521288633,-0.207921624,0.626610279,0.53172648,-0.260210931,0.615715146,0.568199456,-0.208560556,0.637924016,0.58649832,-0.164607003
C,0.445729494,0.668770969,-0.000251181,0.555308461,0.63832438,-0.02497321,0.661624312,0.578821361,-0.063909441,0.708932102,0.524082899,-0.124201559,0.7565732,0.480269641,-0.197024941,0.58687669,0.494619638,0.057153024,0.663913727,0.451469958,-0.041362848,0.724684954,0.452689856,-0.146050751,0.779377282,0.462193519,-0.207686335,0.522871852,0.48434186,0.003698615,0.609290898,0.437278509,-0.112648822,0.677679777,0.457577646,-0.206049263,0.727376699,0.48790729,-0.265245199,0.451356411,0.488603681,-0.063140117,0.52121973,0.478499085,-0.200699255,0.512041688,0.539503276,-0.220443681,0.498739481,0.586494088,-0.202862114,0.369261235,0.504357159,-0.129965499,0.42722252,0.471181929,-0.216878101,0.439571679,0.513096631,-0.210734069,0.437267631,0.551101804,-0.189624071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
